Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_16_361,VGND,li1,172.2700,54.4000,0.000007
FILLER_16_349,VGND,li1,168.8200,54.4000,0.000008
FILLER_16_337,VGND,li1,163.3000,54.4000,0.000011
FILLER_16_309,VGND,li1,148.5800,54.4000,0.000015
FILLER_16_282,VGND,li1,135.9300,54.4000,0.000016
FILLER_16_274,VGND,li1,133.4000,54.4000,0.000016
FILLER_16_253,VGND,li1,122.1300,54.4000,0.000015
FILLER_16_248,VGND,li1,120.5200,54.4000,0.000015
FILLER_16_236,VGND,li1,115.0000,54.4000,0.000015
FILLER_16_230,VGND,li1,111.5500,54.4000,0.000014
FILLER_16_226,VGND,li1,110.4000,54.4000,0.000014
FILLER_16_212,VGND,li1,103.7300,54.4000,0.000014
FILLER_16_203,VGND,li1,99.1300,54.4000,0.000013
FILLER_16_197,VGND,li1,97.5200,54.4000,0.000013
FILLER_16_195,VGND,li1,95.4500,54.4000,0.000013
FILLER_16_187,VGND,li1,93.3800,54.4000,0.000013
FILLER_16_167,VGND,li1,85.1000,54.4000,0.000012
FILLER_16_145,VGND,li1,72.4500,54.4000,0.000011
FILLER_16_141,VGND,li1,71.3000,54.4000,0.000011
FILLER_16_139,VGND,li1,69.6900,54.4000,0.000011
FILLER_16_133,VGND,li1,68.0800,54.4000,0.000011
FILLER_16_129,VGND,li1,65.0900,54.4000,0.000011
FILLER_16_123,VGND,li1,63.4800,54.4000,0.000010
FILLER_16_97,VGND,li1,50.6000,54.4000,0.000009
FILLER_16_85,VGND,li1,47.3800,54.4000,0.000008
FILLER_16_72,VGND,li1,41.4000,54.4000,0.000007
FILLER_16_67,VGND,li1,36.8000,54.4000,0.000007
FILLER_16_55,VGND,li1,33.5800,54.4000,0.000006
FILLER_16_37,VGND,li1,23.2300,54.4000,0.000006
FILLER_16_27,VGND,li1,18.1700,54.4000,0.000008
FILLER_16_9,VGND,li1,9.8900,54.4000,0.000009
FILLER_16_3,VGND,li1,8.2800,54.4000,0.000009
FILLER_15_374,VGND,li1,178.2500,54.4000,0.000004
FILLER_15_366,VGND,li1,175.7200,54.4000,0.000005
FILLER_15_354,VGND,li1,171.1200,54.4000,0.000007
FILLER_15_342,VGND,li1,165.6000,54.4000,0.000009
FILLER_15_335,VGND,li1,159.8500,54.4000,0.000011
FILLER_15_323,VGND,li1,155.0200,54.4000,0.000013
FILLER_15_293,VGND,li1,141.6800,54.4000,0.000016
FILLER_15_281,VGND,li1,137.5400,54.4000,0.000016
FILLER_15_279,VGND,li1,134.0900,54.4000,0.000016
FILLER_15_267,VGND,li1,131.1000,54.4000,0.000016
FILLER_15_255,VGND,li1,125.5800,54.4000,0.000015
FILLER_15_243,VGND,li1,120.0600,54.4000,0.000015
FILLER_15_230,VGND,li1,111.7800,54.4000,0.000014
FILLER_15_222,VGND,li1,108.1000,54.4000,0.000014
FILLER_15_210,VGND,li1,102.5800,54.4000,0.000014
FILLER_15_205,VGND,li1,100.0500,54.4000,0.000013
FILLER_15_193,VGND,li1,97.0600,54.4000,0.000013
FILLER_15_177,VGND,li1,87.8600,54.4000,0.000012
FILLER_15_169,VGND,li1,83.4900,54.4000,0.000012
FILLER_15_166,VGND,li1,82.3400,54.4000,0.000012
FILLER_15_155,VGND,li1,77.0500,54.4000,0.000012
FILLER_15_123,VGND,li1,63.0200,54.4000,0.000010
FILLER_15_113,VGND,li1,57.9600,54.4000,0.000010
FILLER_15_106,VGND,li1,55.6600,54.4000,0.000009
FILLER_15_86,VGND,li1,45.3100,54.4000,0.000008
FILLER_15_80,VGND,li1,43.7000,54.4000,0.000008
FILLER_15_38,VGND,li1,23.6900,54.4000,0.000006
FILLER_14_365,VGND,li1,176.1800,48.9600,0.000003
FILLER_14_352,VGND,li1,170.2000,48.9600,0.000004
FILLER_14_340,VGND,li1,164.6800,48.9600,0.000005
FILLER_14_309,VGND,li1,148.5800,48.9600,0.000008
FILLER_14_305,VGND,li1,146.5100,48.9600,0.000008
FILLER_14_297,VGND,li1,142.8300,48.9600,0.000009
FILLER_14_269,VGND,li1,129.4900,48.9600,0.000010
FILLER_14_257,VGND,li1,126.5000,48.9600,0.000010
FILLER_14_250,VGND,li1,120.9800,48.9600,0.000010
FILLER_14_236,VGND,li1,115.4600,48.9600,0.000010
FILLER_14_226,VGND,li1,110.1700,48.9600,0.000010
FILLER_14_194,VGND,li1,95.2200,48.9600,0.000010
FILLER_14_182,VGND,li1,92.0000,48.9600,0.000010
FILLER_14_163,VGND,li1,82.3400,48.9600,0.000009
FILLER_14_159,VGND,li1,78.8900,48.9600,0.000008
FILLER_14_153,VGND,li1,77.2800,48.9600,0.000008
FILLER_14_141,VGND,li1,73.1400,48.9600,0.000008
FILLER_14_136,VGND,li1,69.0000,48.9600,0.000007
FILLER_14_127,VGND,li1,65.3200,48.9600,0.000007
FILLER_14_120,VGND,li1,60.9500,48.9600,0.000006
FILLER_14_108,VGND,li1,57.9600,48.9600,0.000006
FILLER_14_92,VGND,li1,49.6800,48.9600,0.000005
FILLER_14_82,VGND,li1,43.7000,48.9600,0.000004
FILLER_14_74,VGND,li1,41.4000,48.9600,0.000004
FILLER_14_64,VGND,li1,35.6500,48.9600,0.000003
FILLER_14_56,VGND,li1,33.1200,48.9600,0.000003
FILLER_14_43,VGND,li1,25.5300,48.9600,0.000001
FILLER_14_29,VGND,li1,19.3200,48.9600,0.000002
FILLER_14_19,VGND,li1,14.7200,48.9600,0.000002
FILLER_14_11,VGND,li1,11.0400,48.9600,0.000002
FILLER_14_3,VGND,li1,8.7400,48.9600,0.000002
FILLER_13_373,VGND,li1,178.0200,48.9600,0.000002
FILLER_13_361,VGND,li1,174.3400,48.9600,0.000003
FILLER_13_349,VGND,li1,168.8200,48.9600,0.000004
FILLER_13_337,VGND,li1,163.3000,48.9600,0.000005
FILLER_13_335,VGND,li1,159.8500,48.9600,0.000006
FILLER_13_319,VGND,li1,154.1000,48.9600,0.000007
FILLER_13_298,VGND,li1,142.8300,48.9600,0.000009
FILLER_13_292,VGND,li1,141.2200,48.9600,0.000009
FILLER_13_281,VGND,li1,135.4700,48.9600,0.000009
FILLER_13_277,VGND,li1,133.6300,48.9600,0.000009
FILLER_13_273,VGND,li1,131.3300,48.9600,0.000010
FILLER_13_265,VGND,li1,129.2600,48.9600,0.000010
FILLER_13_221,VGND,li1,107.8700,48.9600,0.000010
FILLER_13_206,VGND,li1,100.5100,48.9600,0.000010
FILLER_13_202,VGND,li1,99.3600,48.9600,0.000010
FILLER_13_190,VGND,li1,95.6800,48.9600,0.000010
FILLER_13_178,VGND,li1,90.1600,48.9600,0.000009
FILLER_13_160,VGND,li1,80.9600,48.9600,0.000009
FILLER_13_138,VGND,li1,69.2300,48.9600,0.000008
FILLER_13_134,VGND,li1,68.0800,48.9600,0.000007
FILLER_13_122,VGND,li1,64.4000,48.9600,0.000007
FILLER_13_104,VGND,li1,55.2000,48.9600,0.000006
FILLER_13_92,VGND,li1,50.6000,48.9600,0.000005
FILLER_13_80,VGND,li1,45.0800,48.9600,0.000004
FILLER_13_69,VGND,li1,37.9500,48.9600,0.000003
FILLER_13_57,VGND,li1,34.5000,48.9600,0.000003
FILLER_13_55,VGND,li1,31.0500,48.9600,0.000002
FILLER_13_50,VGND,li1,28.7500,48.9600,0.000002
FILLER_13_46,VGND,li1,27.6000,48.9600,0.000002
FILLER_13_34,VGND,li1,23.9200,48.9600,0.000001
FILLER_13_29,VGND,li1,19.3200,48.9600,0.000002
FILLER_13_19,VGND,li1,14.4900,48.9600,0.000002
FILLER_13_15,VGND,li1,13.3400,48.9600,0.000002
FILLER_13_3,VGND,li1,9.6600,48.9600,0.000002
FILLER_12_365,VGND,li1,176.1800,43.5200,0.000005
FILLER_12_358,VGND,li1,171.5800,43.5200,0.000006
FILLER_12_346,VGND,li1,167.4400,43.5200,0.000007
FILLER_12_332,VGND,li1,160.0800,43.5200,0.000010
FILLER_12_320,VGND,li1,155.4800,43.5200,0.000011
FILLER_12_279,VGND,li1,134.0900,43.5200,0.000018
FILLER_12_253,VGND,li1,123.2800,43.5200,0.000020
FILLER_12_248,VGND,li1,120.5200,43.5200,0.000020
FILLER_12_238,VGND,li1,115.4600,43.5200,0.000020
FILLER_12_226,VGND,li1,110.1700,43.5200,0.000020
FILLER_12_218,VGND,li1,107.6400,43.5200,0.000019
FILLER_12_211,VGND,li1,103.2700,43.5200,0.000019
FILLER_12_197,VGND,li1,96.8300,43.5200,0.000019
FILLER_12_153,VGND,li1,76.5900,43.5200,0.000016
FILLER_12_141,VGND,li1,73.1400,43.5200,0.000015
FILLER_12_136,VGND,li1,69.0000,43.5200,0.000015
FILLER_12_124,VGND,li1,65.3200,43.5200,0.000013
FILLER_12_112,VGND,li1,59.8000,43.5200,0.000012
FILLER_12_105,VGND,li1,54.0500,43.5200,0.000011
FILLER_12_97,VGND,li1,51.9800,43.5200,0.000010
FILLER_12_85,VGND,li1,47.3800,43.5200,0.000009
FILLER_12_76,VGND,li1,42.3200,43.5200,0.000008
FILLER_12_70,VGND,li1,37.9500,43.5200,0.000007
FILLER_12_66,VGND,li1,36.8000,43.5200,0.000007
FILLER_12_46,VGND,li1,26.9100,43.5200,0.000004
FILLER_12_42,VGND,li1,25.7600,43.5200,0.000004
FILLER_12_26,VGND,li1,17.9400,43.5200,0.000004
FILLER_11_375,VGND,li1,178.4800,43.5200,0.000003
FILLER_11_363,VGND,li1,175.2600,43.5200,0.000005
FILLER_11_341,VGND,li1,162.6100,43.5200,0.000009
FILLER_11_337,VGND,li1,161.4600,43.5200,0.000010
FILLER_11_313,VGND,li1,149.9600,43.5200,0.000013
FILLER_11_306,VGND,li1,146.7400,43.5200,0.000014
FILLER_11_292,VGND,li1,140.5300,43.5200,0.000016
FILLER_11_277,VGND,li1,133.6300,43.5200,0.000018
FILLER_11_271,VGND,li1,130.4100,43.5200,0.000019
FILLER_11_263,VGND,li1,128.3400,43.5200,0.000019
FILLER_11_250,VGND,li1,120.9800,43.5200,0.000020
FILLER_11_242,VGND,li1,118.6800,43.5200,0.000020
FILLER_11_230,VGND,li1,114.0800,43.5200,0.000020
FILLER_11_212,VGND,li1,105.8000,43.5200,0.000019
FILLER_11_193,VGND,li1,95.2200,43.5200,0.000019
FILLER_11_181,VGND,li1,91.5400,43.5200,0.000018
FILLER_11_169,VGND,li1,86.0200,43.5200,0.000018
FILLER_11_164,VGND,li1,81.8800,43.5200,0.000017
FILLER_11_135,VGND,li1,67.8500,43.5200,0.000014
FILLER_11_129,VGND,li1,66.2400,43.5200,0.000014
FILLER_11_113,VGND,li1,57.9600,43.5200,0.000012
FILLER_11_111,VGND,li1,56.8100,43.5200,0.000011
FILLER_11_104,VGND,li1,53.8200,43.5200,0.000011
FILLER_11_82,VGND,li1,43.7000,43.5200,0.000008
FILLER_11_69,VGND,li1,39.1000,43.5200,0.000007
FILLER_11_57,VGND,li1,34.5000,43.5200,0.000006
FILLER_11_54,VGND,li1,30.8200,43.5200,0.000005
FILLER_11_45,VGND,li1,27.6000,43.5200,0.000005
FILLER_11_11,VGND,li1,11.0400,43.5200,0.000004
FILLER_11_3,VGND,li1,8.7400,43.5200,0.000004
FILLER_10_365,VGND,li1,176.1800,38.0800,0.000009
FILLER_10_362,VGND,li1,172.5000,38.0800,0.000011
FILLER_10_350,VGND,li1,169.2800,38.0800,0.000014
FILLER_10_338,VGND,li1,163.7600,38.0800,0.000018
FILLER_10_329,VGND,li1,157.0900,38.0800,0.000023
FILLER_10_321,VGND,li1,153.4100,38.0800,0.000026
FILLER_10_309,VGND,li1,150.4200,38.0800,0.000028
FILLER_10_305,VGND,li1,146.5100,38.0800,0.000031
FILLER_10_249,VGND,li1,120.7500,38.0800,0.000046
FILLER_10_237,VGND,li1,115.4600,38.0800,0.000047
FILLER_10_203,VGND,li1,99.1300,38.0800,0.000048
FILLER_10_197,VGND,li1,96.3700,38.0800,0.000047
FILLER_10_187,VGND,li1,92.4600,38.0800,0.000047
FILLER_10_175,VGND,li1,88.7800,38.0800,0.000045
FILLER_10_154,VGND,li1,77.2800,38.0800,0.000042
FILLER_10_141,VGND,li1,70.8400,38.0800,0.000039
FILLER_10_113,VGND,li1,57.9600,38.0800,0.000030
FILLER_10_85,VGND,li1,47.3800,38.0800,0.000023
FILLER_10_80,VGND,li1,43.2400,38.0800,0.000019
FILLER_10_65,VGND,li1,38.1800,38.0800,0.000017
FILLER_10_53,VGND,li1,32.6600,38.0800,0.000012
FILLER_10_41,VGND,li1,27.1400,38.0800,0.000009
FILLER_10_29,VGND,li1,21.6200,38.0800,0.000007
FILLER_10_27,VGND,li1,18.1700,38.0800,0.000007
FILLER_10_15,VGND,li1,15.1800,38.0800,0.000007
FILLER_10_3,VGND,li1,9.6600,38.0800,0.000007
FILLER_9_373,VGND,li1,178.0200,38.0800,0.000007
FILLER_9_361,VGND,li1,174.3400,38.0800,0.000010
FILLER_9_349,VGND,li1,168.8200,38.0800,0.000014
FILLER_9_337,VGND,li1,163.3000,38.0800,0.000018
FILLER_9_333,VGND,li1,159.3900,38.0800,0.000021
FILLER_9_321,VGND,li1,155.9400,38.0800,0.000024
FILLER_9_309,VGND,li1,150.4200,38.0800,0.000028
FILLER_9_297,VGND,li1,144.9000,38.0800,0.000033
FILLER_9_285,VGND,li1,139.3800,38.0800,0.000036
FILLER_9_278,VGND,li1,133.8600,38.0800,0.000040
FILLER_9_237,VGND,li1,114.7700,38.0800,0.000047
FILLER_9_233,VGND,li1,113.6200,38.0800,0.000047
FILLER_9_223,VGND,li1,108.3300,38.0800,0.000048
FILLER_9_217,VGND,li1,106.7200,38.0800,0.000048
FILLER_9_185,VGND,li1,90.8500,38.0800,0.000046
FILLER_9_137,VGND,li1,69.4600,38.0800,0.000038
FILLER_9_125,VGND,li1,65.7800,38.0800,0.000035
FILLER_9_113,VGND,li1,60.2600,38.0800,0.000031
FILLER_9_111,VGND,li1,56.8100,38.0800,0.000030
FILLER_9_105,VGND,li1,55.2000,38.0800,0.000028
FILLER_9_90,VGND,li1,49.6800,38.0800,0.000025
FILLER_9_48,VGND,li1,29.4400,38.0800,0.000011
FILLER_9_39,VGND,li1,24.8400,38.0800,0.000007
FILLER_9_27,VGND,li1,20.7000,38.0800,0.000007
FILLER_9_15,VGND,li1,15.1800,38.0800,0.000007
FILLER_9_3,VGND,li1,9.6600,38.0800,0.000007
FILLER_8_365,VGND,li1,176.1800,32.6400,0.000002
FILLER_8_362,VGND,li1,172.5000,32.6400,0.000003
FILLER_8_354,VGND,li1,170.2000,32.6400,0.000003
FILLER_8_342,VGND,li1,165.6000,32.6400,0.000004
FILLER_8_321,VGND,li1,153.4100,32.6400,0.000006
FILLER_8_315,VGND,li1,151.8000,32.6400,0.000006
FILLER_8_304,VGND,li1,145.5900,32.6400,0.000007
FILLER_8_299,VGND,li1,143.5200,32.6400,0.000007
FILLER_8_291,VGND,li1,141.2200,32.6400,0.000008
FILLER_8_279,VGND,li1,136.6200,32.6400,0.000008
FILLER_8_268,VGND,li1,129.4900,32.6400,0.000008
FILLER_8_250,VGND,li1,120.9800,32.6400,0.000009
FILLER_8_231,VGND,li1,112.7000,32.6400,0.000010
FILLER_8_219,VGND,li1,109.0200,32.6400,0.000010
FILLER_8_195,VGND,li1,95.4500,32.6400,0.000011
FILLER_8_183,VGND,li1,92.4600,32.6400,0.000011
FILLER_8_161,VGND,li1,80.0400,32.6400,0.000011
FILLER_8_153,VGND,li1,77.7400,32.6400,0.000011
FILLER_8_141,VGND,li1,73.1400,32.6400,0.000011
FILLER_8_132,VGND,li1,68.0800,32.6400,0.000011
FILLER_8_120,VGND,li1,63.4800,32.6400,0.000011
FILLER_8_108,VGND,li1,57.9600,32.6400,0.000011
FILLER_8_83,VGND,li1,43.9300,32.6400,0.000010
FILLER_8_73,VGND,li1,39.3300,32.6400,0.000009
FILLER_8_60,VGND,li1,34.0400,32.6400,0.000009
FILLER_8_27,VGND,li1,18.1700,32.6400,0.000005
FILLER_8_15,VGND,li1,15.1800,32.6400,0.000005
FILLER_8_3,VGND,li1,9.6600,32.6400,0.000005
FILLER_7_374,VGND,li1,178.2500,32.6400,0.000002
FILLER_7_362,VGND,li1,174.8000,32.6400,0.000002
FILLER_7_350,VGND,li1,169.2800,32.6400,0.000003
FILLER_7_332,VGND,li1,159.1600,32.6400,0.000005
FILLER_7_292,VGND,li1,140.0700,32.6400,0.000008
FILLER_7_288,VGND,li1,138.9200,32.6400,0.000008
FILLER_7_281,VGND,li1,135.0100,32.6400,0.000008
FILLER_7_278,VGND,li1,133.8600,32.6400,0.000008
FILLER_7_266,VGND,li1,130.6400,32.6400,0.000008
FILLER_7_250,VGND,li1,121.2100,32.6400,0.000009
FILLER_7_240,VGND,li1,116.1500,32.6400,0.000009
FILLER_7_236,VGND,li1,115.0000,32.6400,0.000009
FILLER_7_225,VGND,li1,110.4000,32.6400,0.000010
FILLER_7_222,VGND,li1,108.1000,32.6400,0.000010
FILLER_7_214,VGND,li1,105.8000,32.6400,0.000010
FILLER_7_206,VGND,li1,100.5100,32.6400,0.000010
FILLER_7_194,VGND,li1,97.5200,32.6400,0.000011
FILLER_7_182,VGND,li1,92.0000,32.6400,0.000011
FILLER_7_166,VGND,li1,82.3400,32.6400,0.000011
FILLER_7_158,VGND,li1,80.0400,32.6400,0.000011
FILLER_7_129,VGND,li1,65.0900,32.6400,0.000011
FILLER_7_121,VGND,li1,63.0200,32.6400,0.000011
FILLER_7_103,VGND,li1,53.8200,32.6400,0.000011
FILLER_7_93,VGND,li1,48.7600,32.6400,0.000010
FILLER_7_85,VGND,li1,46.4600,32.6400,0.000010
FILLER_7_68,VGND,li1,37.0300,32.6400,0.000009
FILLER_7_53,VGND,li1,30.5900,32.6400,0.000007
FILLER_7_35,VGND,li1,22.0800,32.6400,0.000005
FILLER_7_27,VGND,li1,19.7800,32.6400,0.000005
FILLER_7_15,VGND,li1,15.1800,32.6400,0.000005
FILLER_7_3,VGND,li1,9.6600,32.6400,0.000005
FILLER_6_365,VGND,li1,176.1800,27.2000,0.000006
FILLER_6_356,VGND,li1,171.1200,27.2000,0.000008
FILLER_6_344,VGND,li1,166.5200,27.2000,0.000010
FILLER_6_323,VGND,li1,154.3300,27.2000,0.000016
FILLER_6_288,VGND,li1,139.8400,27.2000,0.000019
FILLER_6_251,VGND,li1,121.2100,27.2000,0.000021
FILLER_6_234,VGND,li1,113.8500,27.2000,0.000021
FILLER_6_197,VGND,li1,96.8300,27.2000,0.000020
FILLER_6_190,VGND,li1,93.1500,27.2000,0.000019
FILLER_6_186,VGND,li1,92.0000,27.2000,0.000019
FILLER_6_171,VGND,li1,84.4100,27.2000,0.000017
FILLER_6_167,VGND,li1,83.2600,27.2000,0.000017
FILLER_6_153,VGND,li1,77.2800,27.2000,0.000016
FILLER_6_141,VGND,li1,73.1400,27.2000,0.000015
FILLER_6_138,VGND,li1,69.4600,27.2000,0.000014
FILLER_6_115,VGND,li1,58.6500,27.2000,0.000012
FILLER_6_107,VGND,li1,56.5800,27.2000,0.000011
FILLER_6_98,VGND,li1,50.8300,27.2000,0.000010
FILLER_6_85,VGND,li1,46.0000,27.2000,0.000009
FILLER_6_82,VGND,li1,43.7000,27.2000,0.000008
FILLER_6_74,VGND,li1,41.4000,27.2000,0.000008
FILLER_6_63,VGND,li1,36.3400,27.2000,0.000007
FILLER_6_52,VGND,li1,30.3600,27.2000,0.000005
FILLER_6_27,VGND,li1,18.1700,27.2000,0.000003
FILLER_6_15,VGND,li1,15.1800,27.2000,0.000003
FILLER_6_3,VGND,li1,9.6600,27.2000,0.000003
FILLER_5_373,VGND,li1,178.0200,27.2000,0.000005
FILLER_5_361,VGND,li1,174.3400,27.2000,0.000007
FILLER_5_349,VGND,li1,168.8200,27.2000,0.000009
FILLER_5_337,VGND,li1,163.3000,27.2000,0.000012
FILLER_5_328,VGND,li1,158.2400,27.2000,0.000014
FILLER_5_316,VGND,li1,153.6400,27.2000,0.000016
FILLER_5_305,VGND,li1,146.7400,27.2000,0.000019
FILLER_5_293,VGND,li1,143.0600,27.2000,0.000019
FILLER_5_271,VGND,li1,131.5600,27.2000,0.000020
FILLER_5_223,VGND,li1,108.3300,27.2000,0.000021
FILLER_5_219,VGND,li1,106.4900,27.2000,0.000020
FILLER_5_203,VGND,li1,99.1300,27.2000,0.000020
FILLER_5_146,VGND,li1,73.1400,27.2000,0.000015
FILLER_5_138,VGND,li1,70.8400,27.2000,0.000014
FILLER_5_126,VGND,li1,66.2400,27.2000,0.000014
FILLER_5_116,VGND,li1,59.8000,27.2000,0.000012
FILLER_5_111,VGND,li1,56.8100,27.2000,0.000011
FILLER_5_100,VGND,li1,52.4400,27.2000,0.000010
FILLER_5_91,VGND,li1,47.6100,27.2000,0.000009
FILLER_5_85,VGND,li1,46.0000,27.2000,0.000009
FILLER_5_69,VGND,li1,37.4900,27.2000,0.000007
FILLER_5_57,VGND,li1,34.5000,27.2000,0.000006
FILLER_5_54,VGND,li1,30.8200,27.2000,0.000005
FILLER_5_39,VGND,li1,23.9200,27.2000,0.000003
FILLER_5_27,VGND,li1,20.7000,27.2000,0.000003
FILLER_5_15,VGND,li1,15.1800,27.2000,0.000003
FILLER_5_3,VGND,li1,9.6600,27.2000,0.000003
FILLER_4_365,VGND,li1,176.1800,21.7600,0.000002
FILLER_4_362,VGND,li1,172.5000,21.7600,0.000002
FILLER_4_354,VGND,li1,170.2000,21.7600,0.000003
FILLER_4_342,VGND,li1,165.6000,21.7600,0.000004
FILLER_4_330,VGND,li1,160.0800,21.7600,0.000005
FILLER_4_303,VGND,li1,145.3600,21.7600,0.000006
FILLER_4_277,VGND,li1,133.1700,21.7600,0.000007
FILLER_4_265,VGND,li1,130.1800,21.7600,0.000007
FILLER_4_253,VGND,li1,124.6600,21.7600,0.000008
FILLER_4_251,VGND,li1,121.2100,21.7600,0.000008
FILLER_4_243,VGND,li1,119.1400,21.7600,0.000008
FILLER_4_235,VGND,li1,114.0800,21.7600,0.000008
FILLER_4_224,VGND,li1,109.2500,21.7600,0.000008
FILLER_4_220,VGND,li1,106.9500,21.7600,0.000008
FILLER_4_216,VGND,li1,105.8000,21.7600,0.000008
FILLER_4_205,VGND,li1,100.7400,21.7600,0.000009
FILLER_4_195,VGND,li1,95.4500,21.7600,0.000009
FILLER_4_186,VGND,li1,91.3100,21.7600,0.000009
FILLER_4_178,VGND,li1,89.2400,21.7600,0.000009
FILLER_4_161,VGND,li1,80.0400,21.7600,0.000009
FILLER_4_117,VGND,li1,60.0300,21.7600,0.000009
FILLER_4_105,VGND,li1,56.5800,21.7600,0.000009
FILLER_4_82,VGND,li1,43.7000,21.7600,0.000007
FILLER_4_74,VGND,li1,41.4000,21.7600,0.000007
FILLER_4_62,VGND,li1,36.8000,21.7600,0.000006
FILLER_4_29,VGND,li1,19.7800,21.7600,0.000003
FILLER_4_27,VGND,li1,18.1700,21.7600,0.000003
FILLER_4_15,VGND,li1,15.1800,21.7600,0.000003
FILLER_4_3,VGND,li1,9.6600,21.7600,0.000003
FILLER_3_373,VGND,li1,178.0200,21.7600,0.000002
FILLER_3_361,VGND,li1,174.3400,21.7600,0.000002
FILLER_3_349,VGND,li1,168.8200,21.7600,0.000003
FILLER_3_337,VGND,li1,163.3000,21.7600,0.000004
FILLER_3_333,VGND,li1,159.3900,21.7600,0.000005
FILLER_3_325,VGND,li1,156.8600,21.7600,0.000005
FILLER_3_314,VGND,li1,150.6500,21.7600,0.000006
FILLER_3_302,VGND,li1,147.2000,21.7600,0.000006
FILLER_3_288,VGND,li1,139.8400,21.7600,0.000007
FILLER_3_279,VGND,li1,134.0900,21.7600,0.000007
FILLER_3_269,VGND,li1,129.7200,21.7600,0.000007
FILLER_3_261,VGND,li1,127.4200,21.7600,0.000007
FILLER_3_249,VGND,li1,122.8200,21.7600,0.000008
FILLER_3_237,VGND,li1,117.3000,21.7600,0.000008
FILLER_3_225,VGND,li1,111.7800,21.7600,0.000008
FILLER_3_223,VGND,li1,108.3300,21.7600,0.000008
FILLER_3_217,VGND,li1,106.7200,21.7600,0.000008
FILLER_3_205,VGND,li1,102.5800,21.7600,0.000008
FILLER_3_195,VGND,li1,95.9100,21.7600,0.000009
FILLER_3_187,VGND,li1,93.3800,21.7600,0.000009
FILLER_3_175,VGND,li1,88.7800,21.7600,0.000009
FILLER_3_165,VGND,li1,82.1100,21.7600,0.000009
FILLER_3_159,VGND,li1,79.1200,21.7600,0.000009
FILLER_3_147,VGND,li1,75.9000,21.7600,0.000010
FILLER_3_137,VGND,li1,69.0000,21.7600,0.000010
FILLER_3_125,VGND,li1,65.7800,21.7600,0.000009
FILLER_3_113,VGND,li1,60.2600,21.7600,0.000009
FILLER_3_100,VGND,li1,54.2800,21.7600,0.000009
FILLER_3_55,VGND,li1,31.0500,21.7600,0.000004
FILLER_3_51,VGND,li1,29.9000,21.7600,0.000004
FILLER_3_39,VGND,li1,26.2200,21.7600,0.000003
FILLER_3_27,VGND,li1,20.7000,21.7600,0.000003
FILLER_3_15,VGND,li1,15.1800,21.7600,0.000003
FILLER_3_3,VGND,li1,9.6600,21.7600,0.000003
FILLER_2_365,VGND,li1,176.1800,16.3200,0.000001
FILLER_2_363,VGND,li1,172.7300,16.3200,0.000001
FILLER_2_357,VGND,li1,171.1200,16.3200,0.000001
FILLER_2_345,VGND,li1,166.9800,16.3200,0.000001
FILLER_2_333,VGND,li1,161.4600,16.3200,0.000002
FILLER_2_321,VGND,li1,155.9400,16.3200,0.000002
FILLER_2_309,VGND,li1,150.4200,16.3200,0.000003
FILLER_2_307,VGND,li1,146.9700,16.3200,0.000003
FILLER_2_299,VGND,li1,144.9000,16.3200,0.000003
FILLER_2_287,VGND,li1,140.3000,16.3200,0.000003
FILLER_2_265,VGND,li1,127.8800,16.3200,0.000004
FILLER_2_253,VGND,li1,124.6600,16.3200,0.000004
FILLER_2_251,VGND,li1,121.2100,16.3200,0.000004
FILLER_2_243,VGND,li1,119.1400,16.3200,0.000004
FILLER_2_231,VGND,li1,114.5400,16.3200,0.000004
FILLER_2_209,VGND,li1,102.1200,16.3200,0.000004
FILLER_2_197,VGND,li1,98.9000,16.3200,0.000004
FILLER_2_190,VGND,li1,94.3000,16.3200,0.000004
FILLER_2_178,VGND,li1,90.1600,16.3200,0.000003
FILLER_2_149,VGND,li1,74.7500,16.3200,0.000003
FILLER_2_141,VGND,li1,72.2200,16.3200,0.000003
FILLER_2_139,VGND,li1,69.6900,16.3200,0.000002
FILLER_2_133,VGND,li1,68.0800,16.3200,0.000002
FILLER_2_121,VGND,li1,63.9400,16.3200,0.000002
FILLER_2_109,VGND,li1,58.4200,16.3200,0.000002
FILLER_2_97,VGND,li1,52.9000,16.3200,0.000002
FILLER_2_85,VGND,li1,47.3800,16.3200,0.000001
FILLER_2_83,VGND,li1,43.9300,16.3200,0.000001
FILLER_2_77,VGND,li1,42.3200,16.3200,0.000001
FILLER_2_65,VGND,li1,38.1800,16.3200,0.000001
FILLER_2_53,VGND,li1,32.6600,16.3200,0.000001
FILLER_2_41,VGND,li1,27.1400,16.3200,0.000001
FILLER_2_29,VGND,li1,21.6200,16.3200,0.000000
FILLER_2_27,VGND,li1,18.1700,16.3200,0.000000
FILLER_2_15,VGND,li1,15.1800,16.3200,0.000000
FILLER_2_3,VGND,li1,9.6600,16.3200,0.000000
FILLER_1_373,VGND,li1,178.0200,16.3200,0.000001
FILLER_1_361,VGND,li1,174.3400,16.3200,0.000001
FILLER_1_349,VGND,li1,168.8200,16.3200,0.000001
FILLER_1_337,VGND,li1,163.3000,16.3200,0.000002
FILLER_1_335,VGND,li1,159.8500,16.3200,0.000002
FILLER_1_329,VGND,li1,158.2400,16.3200,0.000002
